,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2020-03-30,122.379997,125.610001,119.25,124.309998,123.087868,2281000.0,2281000.0,1.93,1.577,123.05667,"March 30, 20",0.01577
2020-03-27,120.050003,124.349998,116.0,120.580002,119.394531,2619400.0,2619400.0,0.53,0.441,120.31,"March 27, 20",0.00441
2020-03-26,119.360001,127.0,119.010002,125.599998,124.365181,2713900.0,2713900.0,6.24,5.228,123.87,"March 26, 20",0.05228
2020-03-25,121.360001,126.940002,114.93,118.309998,117.146843,4133200.0,4133200.0,-3.05,-2.513,120.06,"March 25, 20",-0.02513
2020-03-24,118.0,121.800003,115.43,120.040001,118.85984,3014400.0,3014400.0,2.04,1.729,119.09,"March 24, 20",0.01729
2020-03-23,110.940002,115.050003,107.25,111.760002,110.661247,3933900.0,3933900.0,0.82,0.739,111.35334,"March 23, 20",0.00739
2020-03-20,113.879997,118.699997,106.589996,111.059998,109.968124,4479200.0,4479200.0,-2.82,-2.476,112.11666,"March 20, 20",-0.02476
2020-03-19,98.849998,116.160004,97.370003,111.68,110.582031,4646900.0,4646900.0,12.83,12.979,108.40334,"March 19, 20",0.12979
2020-03-18,90.389999,100.699997,89.800003,99.68,98.700012,6997700.0,6997700.0,9.29,10.278,96.72667,"March 18, 20",0.10278
2020-03-17,92.900002,100.150002,88.690002,94.959999,94.026405,5548700.0,5548700.0,2.06,2.217,94.6,"March 17, 20",0.02217
2020-03-16,92.0,99.870003,90.489998,90.489998,89.600357,4417400.0,4417400.0,-1.51,-1.641,93.61667,"March 16, 20",-0.01641
2020-03-13,102.459999,106.68,96.0,106.629997,105.58168,4275000.0,4275000.0,4.17,4.07,103.10333,"March 13, 20",0.0407
2020-03-12,103.199997,105.18,96.199997,97.0,96.046356,5156500.0,5156500.0,-6.2,-6.008,99.46,"March 12, 20",-0.06008
2020-03-11,117.389999,118.300003,108.529999,111.010002,109.918625,4746400.0,4746400.0,-6.38,-5.435,112.61333,"March 11, 20",-0.05435
2020-03-10,120.139999,121.75,113.870003,120.669998,119.48365,3564900.0,3564900.0,0.53,0.441,118.76333,"March 10, 20",0.00441
2020-03-09,120.400002,121.580002,113.849998,115.699997,114.562508,4048100.0,4048100.0,-4.70001,-3.904,117.04333,"March 09, 20",-0.03904
2020-03-06,125.75,130.649994,123.790001,127.68,126.424728,3886300.0,3886300.0,1.93,1.535,127.37333,"March 06, 20",0.01535
2020-03-05,132.009995,133.139999,128.75,129.929993,128.009003,3150000.0,3150000.0,-2.08,-1.576,130.60666,"March 05, 20",-0.01576
2020-03-04,135.059998,136.460007,132.179993,136.410004,134.393204,2854700.0,2854700.0,1.35001,1.0,135.01667,"March 04, 20",0.01
2020-03-03,140.0,142.169998,132.559998,133.089996,131.122284,4373300.0,4373300.0,-6.91,-4.936,135.94,"March 03, 20",-0.04936
2020-03-02,142.179993,142.520004,135.279999,139.75,137.683823,4418600.0,4418600.0,-2.42999,-1.709,139.18333,"March 02, 20",-0.01709
2020-02-28,135.0,141.199997,134.059998,141.169998,139.082825,4395600.0,4395600.0,6.17,4.57,138.81,"February 28, 20",0.0457
2020-02-27,140.759995,145.490005,136.479996,138.759995,136.708435,3535000.0,3535000.0,-2.0,-1.421,140.24333,"February 27, 20",-0.01421
2020-02-26,147.419998,149.389999,143.559998,144.529999,142.393143,2766300.0,2766300.0,-2.89,-1.96,145.82667,"February 26, 20",-0.0196
2020-02-25,155.660004,155.800003,144.809998,145.600006,143.447342,4223800.0,4223800.0,-10.06,-6.463,148.73667,"February 25, 20",-0.06463
2020-02-24,156.259995,157.720001,152.619995,154.850006,152.560577,3116300.0,3116300.0,-1.40999,-0.902,155.06333,"February 24, 20",-0.00902
2020-02-21,163.259995,164.139999,161.690002,163.25,160.836365,1645300.0,1645300.0,-0.01,-0.006,163.02667,"February 21, 20",-6e-05
2020-02-20,161.070007,165.25,159.5,164.910004,162.471817,2602500.0,2602500.0,3.84,2.384,163.22,"February 20, 20",0.02384
2020-02-19,159.0,161.690002,158.830002,161.139999,158.757568,1699300.0,1699300.0,2.14,1.346,160.55333,"February 19, 20",0.01346
2020-02-18,159.309998,160.910004,156.389999,158.570007,156.225571,1924000.0,1924000.0,-0.73999,-0.464,158.62334,"February 18, 20",-0.00464
2020-02-14,160.460007,161.289993,158.0,158.619995,156.274826,1679000.0,1679000.0,-1.84001,-1.147,159.30333,"February 14, 20",-0.01147
2020-02-13,157.789993,161.830002,156.479996,161.470001,159.082703,2624400.0,2624400.0,3.68001,2.332,159.92667,"February 13, 20",0.02332
2020-02-12,159.199997,159.809998,157.229996,158.509995,156.166443,1607500.0,1607500.0,-0.69,-0.433,158.51666,"February 12, 20",-0.00433
2020-02-11,158.270004,159.559998,156.869995,158.0,155.663986,2016800.0,2016800.0,-0.27,-0.171,158.14333,"February 11, 20",-0.00171
2020-02-10,158.800003,160.289993,156.199997,156.779999,154.462021,3948600.0,3948600.0,-2.02,-1.272,157.75666,"February 10, 20",-0.01272
2020-02-07,147.300003,157.440002,146.419998,155.660004,153.358582,6532600.0,6532600.0,8.36,5.675,153.17333,"February 07, 20",0.05675
2020-02-06,151.380005,151.380005,148.490005,148.630005,146.432526,1706800.0,1706800.0,-2.75,-1.817,149.50001,"February 06, 20",-0.01817
2020-02-05,149.5,150.850006,148.820007,149.949997,147.733002,2013700.0,2013700.0,0.45,0.301,149.87334,"February 05, 20",0.00301
2020-02-04,146.369995,148.240005,146.0,147.509995,145.329086,2573700.0,2573700.0,1.14,0.779,147.25,"February 04, 20",0.00779
2020-02-03,145.5,147.399994,143.600006,143.839996,141.713348,1988400.0,1988400.0,-1.66,-1.141,144.94667,"February 03, 20",-0.01141
2020-01-31,147.100006,147.289993,143.589996,144.639999,142.501511,3286200.0,3286200.0,-2.46001,-1.672,145.17333,"January 31, 20",-0.01672
2020-01-30,146.0,148.399994,143.360001,148.259995,146.067993,3380200.0,3380200.0,2.26,1.548,146.67333,"January 30, 20",0.01548
2020-01-29,149.160004,150.070007,147.910004,148.059998,145.870956,2521600.0,2521600.0,-1.10001,-0.737,148.68,"January 29, 20",-0.00737
2020-01-28,149.75,149.949997,147.110001,148.399994,146.205917,2190000.0,2190000.0,-1.35001,-0.902,148.48666,"January 28, 20",-0.00902
2020-01-27,150.110001,150.179993,147.509995,148.490005,146.294586,3368400.0,3368400.0,-1.62,-1.079,148.72666,"January 27, 20",-0.01079
2020-01-24,155.639999,155.639999,152.309998,154.070007,151.792099,1973600.0,1973600.0,-1.56999,-1.009,154.00667,"January 24, 20",-0.01009
2020-01-23,155.0,155.339996,152.729996,154.880005,152.590118,2059100.0,2059100.0,-0.11999,-0.077,154.31667,"January 23, 20",-0.00077
2020-01-22,157.490005,158.850006,155.470001,155.539993,153.240356,1911100.0,1911100.0,-1.95001,-1.238,156.62,"January 22, 20",-0.01238
2020-01-21,159.100006,159.160004,156.809998,157.529999,155.200943,2460400.0,2460400.0,-1.57001,-0.987,157.83333,"January 21, 20",-0.00987
2020-01-17,159.389999,161.179993,158.559998,159.979996,157.6147,1846100.0,1846100.0,0.59,0.37,159.90666,"January 17, 20",0.0037
2020-01-16,160.589996,161.470001,158.839996,159.539993,157.181213,2343700.0,2343700.0,-1.05,-0.654,159.95,"January 16, 20",-0.00654
2020-01-15,163.020004,163.020004,158.669998,159.149994,156.796982,2971800.0,2971800.0,-3.87001,-2.374,160.28,"January 15, 20",-0.02374
2020-01-14,159.149994,164.5,158.619995,162.130005,159.73291,5076600.0,5076600.0,2.98001,1.872,161.75,"January 14, 20",0.01872
2020-01-13,156.720001,159.529999,156.710007,159.279999,156.925064,1985300.0,1985300.0,2.56,1.633,158.50667,"January 13, 20",0.01633
2020-01-10,158.070007,158.429993,156.139999,156.630005,154.314255,2449600.0,2449600.0,-1.44,-0.911,157.06667,"January 10, 20",-0.00911
2020-01-09,157.949997,158.309998,156.589996,158.050003,155.713257,2240200.0,2240200.0,0.10001,0.063,157.65,"January 09, 20",0.00063
2020-01-08,154.570007,157.75,153.929993,157.130005,154.806854,3053200.0,3053200.0,2.56,1.656,156.27,"January 08, 20",0.01656
2020-01-07,153.360001,155.220001,152.339996,154.800003,152.511307,2140100.0,2140100.0,1.44,0.939,154.12,"January 07, 20",0.00939
2020-01-06,151.25,153.550003,150.169998,153.300003,151.033478,2389700.0,2389700.0,2.05,1.355,152.34,"January 06, 20",0.01355
2020-01-03,152.5,153.339996,151.839996,153.179993,150.915253,2216500.0,2216500.0,0.67999,0.446,152.78666,"January 03, 20",0.00446
2020-01-02,152.419998,155.100006,151.600006,155.100006,152.806885,3027600.0,3027600.0,2.68001,1.758,153.93334,"January 02, 20",0.01758
2019-12-31,149.220001,151.570007,148.75,151.210007,148.97438,2153400.0,2153400.0,1.99001,1.334,150.51,"December 31, 19",0.01334
2019-12-30,153.100006,153.300003,149.940002,150.139999,147.920212,2612600.0,2612600.0,-2.96001,-1.933,151.12667,"December 30, 19",-0.01933
2019-12-27,153.070007,154.110001,152.110001,152.529999,150.274872,2693000.0,2693000.0,-0.54001,-0.353,152.91667,"December 27, 19",-0.00353
2019-12-26,150.899994,152.779999,150.509995,152.490005,150.235458,2651300.0,2651300.0,1.59001,1.054,151.92667,"December 26, 19",0.01054
2019-12-24,151.070007,152.380005,150.419998,150.779999,148.550751,1797200.0,1797200.0,-0.29001,-0.192,151.19333,"December 24, 19",-0.00192
2019-12-23,149.559998,152.759995,148.5,151.690002,149.447296,4367700.0,4367700.0,2.13,1.424,150.98333,"December 23, 19",0.01424
2019-12-20,148.360001,148.550003,146.669998,148.119995,145.930054,5260300.0,5260300.0,-0.24001,-0.162,147.78,"December 20, 19",-0.00162
2019-12-19,147.070007,148.820007,146.240005,147.020004,144.846344,5826300.0,5826300.0,-0.05,-0.034,147.36001,"December 19, 19",-0.00034
2019-12-18,151.419998,152.770004,146.289993,146.860001,144.688705,21540900.0,21540900.0,-4.56,-3.011,148.64,"December 18, 19",-0.03011
2019-12-17,161.5,164.779999,161.020004,163.229996,160.81665,5926900.0,5926900.0,1.73,1.071,163.01,"December 17, 19",0.01071
2019-12-16,166.929993,168.369995,161.5,164.100006,161.673813,5052100.0,5052100.0,-2.82999,-1.695,164.65667,"December 16, 19",-0.01695
2019-12-13,165.639999,167.869995,163.910004,165.669998,163.220581,2897200.0,2897200.0,0.03,0.018,165.81667,"December 13, 19",0.00018
2019-12-12,159.309998,165.820007,158.75,164.889999,162.452118,2987300.0,2987300.0,5.58,3.503,163.15334,"December 12, 19",0.03503
2019-12-11,157.25,159.520004,156.389999,159.080002,156.728027,1676000.0,1676000.0,1.83,1.164,158.33,"December 11, 19",0.01164
2019-12-10,156.5,158.139999,155.520004,157.0,154.678772,1633600.0,1633600.0,0.5,0.319,156.88667,"December 10, 19",0.00319
2019-12-09,156.199997,157.479996,156.020004,156.509995,154.196014,1728200.0,1728200.0,0.31,0.198,156.67,"December 09, 19",0.00198
2019-12-06,155.0,157.289993,154.899994,156.610001,154.29454,2436200.0,2436200.0,1.61,1.039,156.26666,"December 06, 19",0.01039
2019-12-05,154.839996,154.889999,152.339996,153.940002,151.023621,1628200.0,1628200.0,-0.89999,-0.581,153.72333,"December 05, 19",-0.00581
2019-12-04,152.639999,155.690002,152.369995,153.869995,150.954926,2300800.0,2300800.0,1.23,0.806,153.97666,"December 04, 19",0.00806
2019-12-03,154.220001,154.470001,151.020004,151.139999,148.276657,3766100.0,3766100.0,-3.08,-1.997,152.21,"December 03, 19",-0.01997
2019-12-02,160.460007,163.699997,158.029999,158.029999,155.036133,2704500.0,2704500.0,-2.43001,-1.514,159.92,"December 02, 19",-0.01514
2019-11-29,161.110001,161.460007,159.830002,160.050003,157.017868,789400.0,789400.0,-1.06,-0.658,160.44667,"November 29, 19",-0.00658
2019-11-27,161.75,162.070007,160.210007,161.509995,158.450195,1645900.0,1645900.0,-0.24,-0.148,161.26334,"November 27, 19",-0.00148
2019-11-26,159.710007,162.759995,158.630005,161.5,158.440399,2769200.0,2769200.0,1.78999,1.121,160.96333,"November 26, 19",0.01121
2019-11-25,157.410004,160.339996,156.389999,159.539993,156.517517,2505800.0,2505800.0,2.12999,1.353,158.75666,"November 25, 19",0.01353
2019-11-22,152.309998,156.789993,152.259995,156.550003,153.584198,2226800.0,2226800.0,4.24,2.784,155.2,"November 22, 19",0.02784
2019-11-21,152.5,153.770004,151.75,152.080002,149.198868,1595400.0,1595400.0,-0.42,-0.275,152.53334,"November 21, 19",-0.00275
2019-11-20,155.0,155.089996,151.550003,152.270004,149.385239,2476200.0,2476200.0,-2.73,-1.761,152.97,"November 20, 19",-0.01761
2019-11-19,158.210007,158.229996,155.169998,155.520004,152.573685,1524300.0,1524300.0,-2.69,-1.7,156.30667,"November 19, 19",-0.017
2019-11-18,157.130005,157.720001,154.5,157.550003,154.565231,1794200.0,1794200.0,0.42,0.267,156.59,"November 18, 19",0.00267
2019-11-15,157.270004,158.509995,156.350006,158.330002,155.33046,1596800.0,1596800.0,1.06,0.674,157.73,"November 15, 19",0.00674
2019-11-14,155.820007,158.0,155.479996,156.679993,153.711716,1826200.0,1826200.0,0.85999,0.552,156.72,"November 14, 19",0.00552
2019-11-13,160.0,160.009995,156.149994,156.229996,153.270233,2211900.0,2211900.0,-3.77,-2.356,157.46333,"November 13, 19",-0.02356
2019-11-12,162.350006,163.839996,160.759995,161.220001,158.165695,1279900.0,1279900.0,-1.13001,-0.696,161.94,"November 12, 19",-0.00696
2019-11-11,161.960007,163.020004,161.330002,162.179993,159.107513,1063400.0,1063400.0,0.21999,0.136,162.17667,"November 11, 19",0.00136
2019-11-08,163.800003,164.0,161.600006,163.220001,160.127823,1152500.0,1152500.0,-0.58,-0.354,162.94,"November 08, 19",-0.00354
2019-11-07,165.460007,166.830002,163.470001,163.919998,160.814545,1978200.0,1978200.0,-1.54001,-0.931,164.74,"November 07, 19",-0.00931
2019-11-06,164.559998,164.619995,161.910004,163.169998,160.078766,1767300.0,1767300.0,-1.39,-0.845,163.23333,"November 06, 19",-0.00845
2019-11-05,164.600006,167.589996,163.009995,164.850006,161.726944,2510000.0,2510000.0,0.25,0.152,165.15,"November 05, 19",0.00152
2019-11-04,159.850006,165.029999,159.5,164.839996,161.717117,4303600.0,4303600.0,4.98999,3.122,163.12333,"November 04, 19",0.03122
2019-11-01,154.160004,157.100006,153.960007,156.520004,153.554764,2129400.0,2129400.0,2.36,1.531,155.86001,"November 01, 19",0.01531
2019-10-31,155.0,155.839996,151.619995,152.660004,149.767883,2110500.0,2110500.0,-2.34,-1.51,153.37333,"October 31, 19",-0.0151
2019-10-30,157.75,157.759995,154.020004,155.839996,152.887619,1576200.0,1576200.0,-1.91,-1.211,155.87333,"October 30, 19",-0.01211
2019-10-29,158.929993,158.929993,156.800003,158.009995,155.016525,1464100.0,1464100.0,-0.92,-0.579,157.91333,"October 29, 19",-0.00579
2019-10-28,158.899994,160.389999,157.169998,158.399994,155.399124,2597000.0,2597000.0,-0.5,-0.315,158.65333,"October 28, 19",-0.00315
2019-10-25,153.800003,158.240005,153.509995,158.089996,155.095001,2080600.0,2080600.0,4.28999,2.789,156.61333,"October 25, 19",0.02789
2019-10-24,156.300003,156.979996,153.039993,154.050003,151.131531,1712600.0,1712600.0,-2.25,-1.44,154.69,"October 24, 19",-0.0144
2019-10-23,154.389999,156.729996,153.690002,155.979996,153.024979,2174800.0,2174800.0,1.59,1.03,155.46666,"October 23, 19",0.0103
2019-10-22,151.320007,154.690002,149.850006,154.630005,151.700562,2975000.0,2975000.0,3.31,2.187,153.05667,"October 22, 19",0.02187
2019-10-21,150.679993,154.130005,150.089996,152.039993,149.159607,3459700.0,3459700.0,1.36,0.903,152.08666,"October 21, 19",0.00903
2019-10-18,150.479996,151.119995,149.190002,149.910004,147.069962,2789600.0,2789600.0,-0.56999,-0.379,150.07333,"October 18, 19",-0.00379
2019-10-17,151.380005,152.419998,150.479996,150.699997,147.845001,2585400.0,2585400.0,-0.68001,-0.449,151.2,"October 17, 19",-0.00449
2019-10-16,150.029999,152.360001,149.75,150.770004,147.913681,3425100.0,3425100.0,0.74,0.493,150.96,"October 16, 19",0.00493
2019-10-15,147.600006,150.130005,147.179993,149.960007,147.119019,3187300.0,3187300.0,2.36,1.599,149.09,"October 15, 19",0.01599
2019-10-14,145.110001,147.699997,144.389999,146.779999,143.999252,2388200.0,2388200.0,1.67,1.151,146.29,"October 14, 19",0.01151
2019-10-11,143.169998,147.050003,143.169998,145.539993,142.782745,3947900.0,3947900.0,2.37,1.655,145.25333,"October 11, 19",0.01655
2019-10-10,139.539993,141.619995,139.149994,141.360001,138.681946,1751500.0,1751500.0,1.82001,1.304,140.71,"October 10, 19",0.01304
2019-10-09,138.830002,139.770004,137.779999,139.25,136.611923,2212800.0,2212800.0,0.42,0.303,138.93333,"October 09, 19",0.00303
2019-10-08,140.800003,140.940002,138.380005,138.389999,135.768219,2382600.0,2382600.0,-2.41,-1.712,139.23667,"October 08, 19",-0.01712
2019-10-07,141.839996,144.229996,141.130005,142.089996,139.398117,1778800.0,1778800.0,0.25,0.176,142.48333,"October 07, 19",0.00176
2019-10-04,141.789993,143.059998,140.690002,143.0,140.290878,2166100.0,2166100.0,1.21001,0.853,142.25,"October 04, 19",0.00853
2019-10-03,140.5,141.899994,138.589996,141.710007,139.025299,2300900.0,2300900.0,1.21001,0.861,140.73333,"October 03, 19",0.00861
2019-10-02,140.160004,141.899994,139.100006,140.779999,138.11293,2740800.0,2740800.0,0.62,0.442,140.59333,"October 02, 19",0.00442
2019-10-01,145.589996,146.839996,140.619995,141.639999,138.956635,3434800.0,3434800.0,-3.95,-2.713,143.03333,"October 01, 19",-0.02713
2019-09-30,145.309998,146.5,144.960007,145.570007,142.812195,1693400.0,1693400.0,0.26001,0.179,145.67667,"September 30, 19",0.00179
2019-09-27,145.669998,146.820007,143.910004,144.960007,142.213745,1967700.0,1967700.0,-0.70999,-0.487,145.23001,"September 27, 19",-0.00487
2019-09-26,147.270004,147.479996,144.470001,145.160004,142.409958,2033200.0,2033200.0,-2.11,-1.433,145.70333,"September 26, 19",-0.01433
2019-09-25,143.149994,147.820007,143.149994,147.039993,144.254333,3551200.0,3551200.0,3.89,2.717,146.00333,"September 25, 19",0.02717
2019-09-24,145.929993,147.619995,142.490005,143.25,140.536148,5502600.0,5502600.0,-2.67999,-1.836,144.45333,"September 24, 19",-0.01836
2019-09-23,147.539993,149.100006,145.460007,145.669998,142.910294,4084500.0,4084500.0,-1.87,-1.267,146.74334,"September 23, 19",-0.01267
2019-09-20,153.360001,153.360001,148.449997,148.779999,145.96138,5606500.0,5606500.0,-4.58,-2.986,150.19667,"September 20, 19",-0.02986
2019-09-19,150.220001,152.600006,149.5,152.449997,149.561844,5557800.0,5557800.0,2.23,1.484,151.51667,"September 19, 19",0.01484
2019-09-18,153.300003,154.570007,148.5,150.910004,148.051041,22812400.0,22812400.0,-2.39,-1.559,151.32667,"September 18, 19",-0.01559
2019-09-17,172.369995,174.440002,171.139999,173.300003,170.016861,4053400.0,4053400.0,0.93001,0.54,172.96,"September 17, 19",0.0054
2019-09-16,172.380005,174.949997,171.009995,173.570007,170.281738,1546400.0,1546400.0,1.19,0.69,173.17667,"September 16, 19",0.0069
2019-09-13,174.899994,176.25,173.009995,174.100006,170.801712,1456400.0,1456400.0,-0.79999,-0.457,174.45333,"September 13, 19",-0.00457
2019-09-12,174.089996,174.679993,171.410004,173.509995,170.22287,1520500.0,1520500.0,-0.58,-0.333,173.2,"September 12, 19",-0.00333
2019-09-11,172.800003,173.960007,169.690002,173.960007,170.664352,1642700.0,1642700.0,1.16,0.671,172.53667,"September 11, 19",0.00671
2019-09-10,167.330002,172.5,166.889999,172.259995,168.996552,2407300.0,2407300.0,4.92999,2.946,170.55,"September 10, 19",0.02946
2019-09-09,163.100006,167.630005,162.949997,167.419998,164.24826,2271600.0,2271600.0,4.31999,2.649,166.0,"September 09, 19",0.02649
2019-09-06,164.0,164.820007,161.619995,161.869995,158.803391,1413400.0,1413400.0,-2.13001,-1.299,162.77,"September 06, 19",-0.01299
2019-09-05,161.059998,165.360001,160.710007,164.380005,160.628159,2119200.0,2119200.0,3.32001,2.061,163.48334,"September 05, 19",0.02061
2019-09-04,157.539993,159.580002,157.220001,159.059998,155.429581,1260400.0,1260400.0,1.52,0.965,158.62,"September 04, 19",0.00965
2019-09-03,155.789993,157.25,153.910004,155.369995,151.823792,1270600.0,1270600.0,-0.42,-0.27,155.51,"September 03, 19",-0.0027
2019-08-30,158.490005,160.309998,158.160004,158.610001,154.989853,1151500.0,1151500.0,0.12,0.076,159.02667,"August 30, 19",0.00076
2019-08-29,155.0,158.490005,154.880005,157.449997,153.856339,1684600.0,1684600.0,2.45,1.581,156.94,"August 29, 19",0.01581
2019-08-28,149.139999,154.449997,147.820007,153.179993,149.683762,2064900.0,2064900.0,4.03999,2.709,151.81667,"August 28, 19",0.02709
2019-08-27,153.029999,154.110001,148.800003,149.529999,146.117111,1809600.0,1809600.0,-3.5,-2.287,150.81333,"August 27, 19",-0.02287
2019-08-26,153.220001,154.729996,151.660004,152.490005,149.009537,1270800.0,1270800.0,-0.73,-0.476,152.96,"August 26, 19",-0.00476
2019-08-23,156.509995,157.190002,151.119995,151.970001,148.501419,2806500.0,2806500.0,-4.53999,-2.901,153.42667,"August 23, 19",-0.02901
2019-08-22,158.259995,158.990005,155.759995,158.100006,154.491486,1156300.0,1156300.0,-0.15999,-0.101,157.61667,"August 22, 19",-0.00101
